0.725161290323 , 0.921568627451 , 0.641025641026
0.66623655914 , 0.908496732026 , 0.74358974359
0.679139784946 , 0.875816993464 , 0.794871794872
0.69311827957 , 0.882352941176 , 0.846153846154
0.718494623656 , 0.941176470588 , 0.615384615385
0.757634408602 , 0.915032679739 , 0.589743589744
0.719139784946 , 0.895424836601 , 0.769230769231
0.744946236559 , 0.875816993464 , 0.641025641026
0.686021505376 , 0.875816993464 , 0.717948717949
0.699139784946 , 0.875816993464 , 0.717948717949
0.7 , 0.888888888889 , 0.74358974359
0.711612903226 , 0.882352941176 , 0.692307692308
0.673548387097 , 0.869281045752 , 0.820512820513
0.659784946237 , 0.895424836601 , 0.769230769231
0.686666666667 , 0.882352941176 , 0.794871794872
0.686451612903 , 0.856209150327 , 0.820512820513
0.74623655914 , 0.921568627451 , 0.589743589744
0.69935483871 , 0.862745098039 , 0.846153846154
0.726021505376 , 0.849673202614 , 0.794871794872
0.693333333333 , 0.888888888889 , 0.74358974359
0.712043010753 , 0.895424836601 , 0.74358974359
0.67311827957 , 0.895424836601 , 0.820512820513
0.738494623656 , 0.928104575163 , 0.564102564103
0.724086021505 , 0.901960784314 , 0.769230769231
0.713333333333 , 0.888888888889 , 0.769230769231
0.685806451613 , 0.895424836601 , 0.794871794872
0.679784946237 , 0.888888888889 , 0.74358974359
0.732258064516 , 0.908496732026 , 0.692307692308
0.712043010753 , 0.882352941176 , 0.615384615385
0.712258064516 , 0.882352941176 , 0.666666666667
0.686666666667 , 0.882352941176 , 0.717948717949
0.719139784946 , 0.895424836601 , 0.717948717949
0.71935483871 , 0.882352941176 , 0.692307692308
0.738279569892 , 0.888888888889 , 0.666666666667
0.718709677419 , 0.882352941176 , 0.74358974359
0.693548387097 , 0.915032679739 , 0.74358974359
0.73935483871 , 0.908496732026 , 0.769230769231
0.679139784946 , 0.875816993464 , 0.74358974359
0.699139784946 , 0.888888888889 , 0.717948717949
0.679139784946 , 0.882352941176 , 0.820512820513
0.751827956989 , 0.888888888889 , 0.692307692308
0.699784946237 , 0.888888888889 , 0.666666666667
0.732903225806 , 0.882352941176 , 0.769230769231
0.700215053763 , 0.882352941176 , 0.717948717949
0.725161290323 , 0.882352941176 , 0.692307692308
0.725161290323 , 0.901960784314 , 0.717948717949
0.69935483871 , 0.895424836601 , 0.769230769231
0.731612903226 , 0.908496732026 , 0.692307692308
0.706021505376 , 0.908496732026 , 0.717948717949
0.724731182796 , 0.921568627451 , 0.641025641026
