0.943288300966 , 0.985 , 0.98
0.942122123491 , 0.985 , 0.96
0.959698050637 , 0.98 , 1.0
0.971742424242 , 0.985 , 0.94
0.954800186741 , 0.98 , 0.94
0.93597041847 , 0.98 , 1.0
0.954989795655 , 0.985 , 0.96
0.974898989899 , 0.995 , 0.96
0.961027354288 , 0.98 , 1.0
0.972344814606 , 0.985 , 0.94
0.954130781499 , 0.985 , 0.96
0.954648989899 , 0.995 , 0.94
0.949436445197 , 0.98 , 0.98
0.947022408964 , 0.98 , 0.96
0.9355312144 , 0.985 , 0.94
0.947020308852 , 0.98 , 0.98
0.952137697184 , 0.99 , 0.98
0.946666666667 , 0.98 , 0.96
0.959774720893 , 0.995 , 0.96
0.965138755981 , 0.99 , 0.94
0.92951143009 , 0.98 , 0.98
0.960973158697 , 0.985 , 0.96
0.959796176046 , 0.985 , 0.98
0.957556935818 , 0.99 , 0.96
0.951360218729 , 0.985 , 0.94
0.975476190476 , 0.99 , 0.92
0.947581434733 , 0.98 , 1.0
0.941154310665 , 0.985 , 0.96
0.95065497076 , 0.99 , 0.94
0.9725 , 0.985 , 0.96
0.93535134628 , 0.98 , 0.98
0.949093434343 , 0.985 , 0.94
0.976128364389 , 0.99 , 0.92
0.955927318296 , 0.99 , 0.94
0.932199792961 , 0.99 , 0.96
0.939645597369 , 0.985 , 0.96
0.964448621554 , 0.985 , 0.96
0.95385924462 , 0.985 , 0.96
0.965615206494 , 0.98 , 0.94
0.964276377218 , 0.985 , 0.96
0.942888801384 , 0.985 , 0.92
0.934839337649 , 0.985 , 0.96
0.969395933014 , 0.985 , 0.94
0.96630952381 , 0.995 , 0.92
0.964543650794 , 0.985 , 0.96
0.969821428571 , 0.99 , 0.96
0.963937969925 , 0.985 , 0.98
0.943566268613 , 0.985 , 0.96
0.943121212121 , 0.985 , 0.96
0.931732003806 , 0.985 , 0.96
