0.962711274233 , 0.995 , 0.9
0.964572192513 , 0.99 , 1.0
0.983918128655 , 0.985 , 0.94
0.966071555701 , 0.99 , 1.0
0.959769820972 , 0.995 , 0.96
0.96890883699 , 0.995 , 0.96
0.958947073566 , 0.995 , 1.0
0.962981473291 , 0.995 , 0.98
0.969276484049 , 0.99 , 0.94
0.970043859649 , 0.995 , 0.94
0.959809182046 , 0.99 , 0.98
0.966210526316 , 1.0 , 0.96
0.958075415812 , 0.995 , 0.98
0.969568774878 , 1.0 , 0.96
0.975421994885 , 0.995 , 0.96
0.961903341047 , 0.99 , 1.0
0.964537028847 , 0.99 , 0.98
0.974473684211 , 0.995 , 0.94
0.960666793796 , 0.995 , 0.98
0.965286478228 , 0.995 , 0.98
0.975280830281 , 0.99 , 0.98
0.966021303258 , 0.995 , 1.0
0.967035480859 , 0.995 , 0.98
0.973192640693 , 0.995 , 0.98
0.969015873016 , 0.995 , 1.0
0.97630952381 , 0.985 , 0.96
0.971528714252 , 0.995 , 0.96
0.984572192513 , 0.99 , 0.96
0.95803030303 , 0.99 , 0.98
0.977795031056 , 0.995 , 0.88
0.964574479677 , 0.99 , 1.0
0.972474937343 , 0.995 , 0.96
0.981366878735 , 0.995 , 0.94
0.965213077985 , 0.99 , 0.96
0.962596618357 , 0.99 , 0.98
0.966561264822 , 0.995 , 0.94
0.969480519481 , 0.995 , 0.98
0.980833333333 , 0.99 , 0.96
0.975890269151 , 1.0 , 0.92
0.975714285714 , 0.99 , 1.0
0.970292397661 , 0.985 , 0.96
0.981904761905 , 0.995 , 0.96
0.972875563269 , 0.995 , 0.96
0.964544115305 , 0.99 , 0.98
0.975084713596 , 0.99 , 0.98
0.959523809524 , 0.99 , 0.98
0.960262204424 , 0.995 , 0.96
0.965 , 0.99 , 0.98
0.962741957195 , 0.99 , 1.0
0.960375180375 , 0.99 , 1.0
